"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","F","PValue","FDR"
"ENSG00000213096",10,"ZNF254","protein_coding","ensembl_havana","chr19:24033405-24129961:+","19",0.0620404242916174,4.41586196875762,0.010773734944918,0.920711286493284,0.982198208776262
"ENSG00000180673",9,"EXOC5P1","processed_pseudogene","havana","chr4:62816826-62818794:+","4",-0.0747929738088265,1.33623497374471,0.0106903911097822,0.920876807638354,0.982198208776262
"ENSG00000176533",13,"GNG7","protein_coding","ensembl_havana","chr19:2511219-2702694:-","19",0.0597283189733585,3.56033723269601,0.0107094308277935,0.920943992989187,0.982198208776262
"ENSG00000129009",13,"ISLR","protein_coding","ensembl_havana","chr15:74173710-74176872:+","15",0.0534208716103548,3.88249032865815,0.0106145508671231,0.920946263659052,0.982198208776262
"ENSG00000165807",8,"PPP1R36","protein_coding","ensembl_havana","chr14:64549920-64589381:+","14",0.197751630467241,1.40550671766244,0.0105699085837214,0.92094902545896,0.982198208776262
"ENSG00000154553",16,"PDLIM3","protein_coding","ensembl_havana","chr4:185500660-185535507:-","4",-0.0256245050290854,6.94893516989533,0.010703450134659,0.920955899861067,0.982198208776262
"ENSG00000273513",1,"TBC1D3K","protein_coding","ensembl_havana","chr17:37924415-37935365:+","17",0.102805769635805,0.19260888902923,0.0104878052063506,0.921013979926501,0.982198208776262
"ENSG00000110031",12,"LPXN","protein_coding","ensembl_havana","chr11:58526871-58578220:-","11",0.120768495734272,1.95443716680582,0.0106628978073123,0.9210837656318,0.982198208776262
"ENSG00000233966",1,"UBE2SP1","processed_pseudogene","ensembl_havana","chr17:15704232-15704900:-","17",0.187423445282472,-0.752429198002584,0.0104146741383561,0.921097264300078,0.982198208776262
"ENSG00000171451",14,"DSEL","protein_coding","ensembl_havana","chr18:67506587-67516720:-","18",0.0686698600665955,2.27101729948319,0.0105364033380903,0.921127015122229,0.982198208776262
"ENSG00000087586",17,"AURKA","protein_coding","ensembl_havana","chr20:56369389-56392337:-","20",0.162957172383162,1.29875627798205,0.0105572422080691,0.921150801821575,0.982198208776262
"ENSG00000284606",1,"AC105233.4","lncRNA","havana","chr8:8059572-8199973:+","8",-0.0731997476312498,0.509748767762764,0.0104825622563909,0.921179775633512,0.982198208776262
"ENSG00000168734",14,"PKIG","protein_coding","ensembl_havana","chr20:44531785-44624247:+","20",0.0487095969493062,7.11271336599346,0.0106235087284179,0.921250338225738,0.982198993872147
"ENSG00000255145",3,"STX17-AS1","lncRNA","havana_tagene","chr9:99397024-99906605:-","9",0.277914301743478,0.535114583798127,0.0105158738860879,0.921287844377836,0.982198993872147
"ENSG00000240616",1,"RPS6P25","processed_pseudogene","havana","chr19:12894133-12894880:+","19",0.060894928433097,2.50599228233279,0.0105481064213717,0.921556157398512,0.982364270845463
"ENSG00000215085",4,"AL365400.1","processed_pseudogene","havana","chrX:95584303-95584942:+","X",0.0771845446496133,-0.411752729900313,0.0102760254484135,0.921582413935951,0.982364270845463
"ENSG00000116731",22,"PRDM2","protein_coding","ensembl_havana","chr1:13700198-13825079:+","1",0.0828635981404395,4.00952584029055,0.0105076958510429,0.921684659130166,0.982364270845463
"ENSG00000092330",18,"TINF2","protein_coding","ensembl_havana","chr14:24239643-24242674:-","14",0.0429765628422363,5.92107566011325,0.010488616571878,0.921750040876129,0.982364270845463
"ENSG00000234354",3,"RPS26P47","processed_pseudogene","havana","chr13:100539901-100540248:-","13",-0.0721190318692305,0.803874901719152,0.0104010196916365,0.921757056318635,0.982364270845463
"ENSG00000259751",1,"AC018868.2","processed_pseudogene","havana","chr15:34849137-34850395:-","15",-0.0530552800928653,3.23412526124617,0.0104786058101964,0.921797783454868,0.982364270845463
"ENSG00000279035",1,"AC022211.5","TEC","havana","chr17:75130883-75133043:+","17",0.126933165639683,-1.39756548058879,0.0108079455557326,0.921828985944482,0.982364270845463
"ENSG00000104714",14,"ERICH1","protein_coding","ensembl_havana","chr8:614746-738106:-","8",0.0667200667787865,3.9199289044188,0.0104557526640911,0.921875375298205,0.982364270845463
"ENSG00000258960",1,"AL391261.3","processed_pseudogene","havana","chr14:65900932-65901451:-","14",-0.0760559912962243,1.27427500254598,0.010370390098941,0.92208060741307,0.982364270845463
"ENSG00000164649",20,"CDCA7L","protein_coding","ensembl_havana","chr7:21900899-21945903:-","7",-0.0678797195817657,3.13241234718334,0.0103962842810856,0.922102630296591,0.982364270845463
"ENSG00000099256",19,"PRTFDC1","protein_coding","ensembl_havana","chr10:24848614-24952606:-","10",0.0921939448808059,2.61935891039908,0.0103842782102296,0.922162759596407,0.982364270845463
"ENSG00000163444",12,"TMEM183A","protein_coding","ensembl_havana","chr1:203007374-203024848:+","1",-0.0274932282890529,6.26629508956563,0.0103591450006938,0.922232482866128,0.982364270845463
"ENSG00000256745",1,"AP002784.2","processed_pseudogene","havana","chr11:94188449-94188997:-","11",0.0559301647381253,2.90388949943471,0.0103388906020456,0.922324093619724,0.982364270845463
"ENSG00000169570",10,"DTWD2","protein_coding","ensembl_havana","chr5:118836074-118988547:-","5",0.0718680780121374,3.1059093007026,0.0103359961432007,0.922331308735617,0.982364270845463
"ENSG00000241343",10,"RPL36A","protein_coding","ensembl_havana","chrX:101390824-101396155:+","X",-0.0690458084433121,1.48988302092851,0.0102992188936509,0.922406826300925,0.982364270845463
"ENSG00000105281",12,"SLC1A5","protein_coding","ensembl_havana","chr19:46774883-46788594:-","19",-0.0356457988408588,5.4730889210665,0.0103043852788633,0.922437686852884,0.982364270845463
"ENSG00000160703",16,"NLRX1","protein_coding","ensembl_havana","chr11:119166568-119184016:+","11",0.0603041105428579,4.39797736975081,0.0103015792783902,0.922449811281995,0.982364270845463
"ENSG00000233328",3,"PFN1P1","processed_pseudogene","havana","chr1:171670517-171670939:-","1",-0.0493369990502733,3.61913246590335,0.0102907307378684,0.922495072215168,0.982364270845463
"ENSG00000152932",8,"RAB3C","protein_coding","ensembl_havana","chr5:58582221-58859394:+","5",-0.119958481105167,0.980346680978092,0.00999597834136519,0.922558664602529,0.982364270845463
"ENSG00000104472",10,"CHRAC1","protein_coding","ensembl_havana","chr8:140511311-140517154:+","8",-0.0522531966586229,4.33292126124367,0.0102679628551251,0.922579513984214,0.982364270845463
"ENSG00000266891",1,"AP000902.1","processed_pseudogene","havana","chr18:9734882-9735602:-","18",-0.119550615445178,-0.742671910080001,0.0106866018093263,0.9226067015214,0.982364270845463
"ENSG00000006125",18,"AP2B1","protein_coding","ensembl_havana","chr17:35578046-35726413:+","17",-0.0387055751717796,7.14795502232709,0.010254727160382,0.922623727000473,0.982364270845463
"ENSG00000261801",6,"LOXL1-AS1","lncRNA","havana","chr15:73908071-73928248:-","15",0.071016043928472,2.57610502874439,0.0102337912412971,0.922727997204236,0.982372696434013
"ENSG00000156508",18,"EEF1A1","protein_coding","ensembl_havana","chr6:73515750-73523797:-","6",0.0192080494757851,10.3012563127073,0.0102185401230609,0.922759752602089,0.982372696434013
"ENSG00000204084",13,"INPP5B","protein_coding","ensembl_havana","chr1:37860697-37947057:-","1",-0.0600629682309126,3.59237253915916,0.0101968782366105,0.922848779532675,0.982372696434013
"ENSG00000163171",8,"CDC42EP3","protein_coding","ensembl_havana","chr2:37641882-37738468:-","2",0.0391762811424984,4.47409242790794,0.0101769413156963,0.922917869441619,0.982372696434013
"ENSG00000137337",15,"MDC1","protein_coding","ensembl_havana","chr6:30699807-30717447:-","6",-0.0925256595214761,2.27463383794223,0.0100818689143174,0.923022926270058,0.982372696434013
"ENSG00000179994",11,"SPDYE7P","transcribed_unprocessed_pseudogene","havana","chr7:72862757-72871581:-","7",-0.0714111437830159,1.57375615501598,0.0101337471152479,0.923086558737837,0.982372696434013
"ENSG00000064933",18,"PMS1","protein_coding","ensembl_havana","chr2:189784085-189877629:+","2",-0.0805552224799841,3.48659442997164,0.010132629803529,0.923091275377928,0.982372696434013
"ENSG00000224273",2,"AC005077.2","transcribed_unprocessed_pseudogene","havana","chr7:76108434-76132187:-","7",0.0891267787096602,0.240390119521197,0.00998019620859619,0.923114720324318,0.982372696434013
"ENSG00000235706",8,"DICER1-AS1","lncRNA","havana","chr14:95157645-95181475:+","14",-0.270410680713229,1.11380985813119,0.00987758588902592,0.923141113703492,0.982372696434013
"ENSG00000259388",1,"AC025040.2","processed_pseudogene","havana","chr15:49794246-49796097:+","15",0.0630593763610681,2.78812428267989,0.0101148302131625,0.923168397222631,0.982372696434013
"ENSG00000163935",14,"SFMBT1","protein_coding","ensembl_havana","chr3:52903572-53046750:-","3",-0.122449680205214,2.27872753803214,0.0100849482469467,0.923276021747593,0.982430101745608
"ENSG00000132406",12,"TMEM128","protein_coding","ensembl_havana","chr4:4235542-4248223:-","4",0.0689615645143069,3.15613951355731,0.0100107113893589,0.923557354796398,0.982548628314751
"ENSG00000248092",8,"NNT-AS1","lncRNA","havana","chr5:43571594-43603230:-","5",-0.057105123140401,3.34330312065455,0.0100074103008032,0.923567260631479,0.982548628314751
"ENSG00000126457",21,"PRMT1","protein_coding","ensembl_havana","chr19:49675786-49689029:+","19",-0.0340920436011935,5.436559525472,0.0100031950771351,0.923575183622813,0.982548628314751
"ENSG00000101843",19,"PSMD10","protein_coding","ensembl_havana","chrX:108084207-108091549:-","X",0.0263228600143531,7.95510165301771,0.00999599193717417,0.923602215895551,0.982548628314751
"ENSG00000000419",12,"DPM1","protein_coding","ensembl_havana","chr20:50934867-50958555:-","20",0.0394777766041248,5.27604807437638,0.00997455809583129,0.923684353937209,0.982548628314751
"ENSG00000177432",8,"NAP1L5","protein_coding","havana","chr4:88695913-88697829:-","4",-0.0859829899510387,1.85758670134938,0.00981575053447206,0.923724089827561,0.982548628314751
"ENSG00000104442",10,"ARMC1","protein_coding","ensembl_havana","chr8:65602458-65634217:-","8",0.0468567212229324,5.68581793921071,0.00993963132559505,0.923817341559532,0.982548628314751
"ENSG00000123178",15,"SPRYD7","protein_coding","ensembl_havana","chr13:49912702-49936490:-","13",0.046694792919047,4.37596338048832,0.00992986616316001,0.923856520898144,0.982548628314751
"ENSG00000175595",15,"ERCC4","protein_coding","ensembl_havana","chr16:13920154-13952348:+","16",0.0486711106188193,3.25231864614552,0.00990133752687276,0.923977442953434,0.982548628314751
"ENSG00000160818",16,"GPATCH4","protein_coding","ensembl_havana","chr1:156594487-156601496:-","1",-0.0570008484752126,4.71215154052271,0.00989304380918618,0.923996087951674,0.982548628314751
"ENSG00000238003",1,"RPL10P4","processed_pseudogene","havana","chr1:201978642-201978949:+","1",-0.0568866490638913,3.15956254741482,0.0098942223389606,0.924000321177728,0.982548628314751
"ENSG00000228666",1,"KRT18P1","processed_pseudogene","havana","chr6:28969130-28970460:-","6",-0.0705459865868075,0.467588845661219,0.00978203070041163,0.924031635370642,0.982548628314751
"ENSG00000177738",4,"AC025171.1","lncRNA","havana","chr5:43013060-43067452:-","5",0.198612536395888,1.02486659674947,0.00971476786617318,0.924179294025959,0.982590067353745
"ENSG00000140848",17,"CPNE2","protein_coding","ensembl_havana","chr16:57092583-57148369:+","16",0.129270346894817,0.921220554268358,0.00968308176919797,0.924304415287786,0.982590067353745
"ENSG00000171307",19,"ZDHHC16","protein_coding","ensembl_havana","chr10:97446170-97457370:+","10",-0.0394775433747164,5.55527120253352,0.00979095238827066,0.924387126049534,0.982590067353745
"ENSG00000235217",6,"TSPY26P","transcribed_processed_pseudogene","havana","chr20:32186477-32190527:-","20",0.0907607927171774,0.108034309677097,0.0100122018649417,0.924412790301066,0.982590067353745
"ENSG00000117010",17,"ZNF684","protein_coding","ensembl_havana","chr1:40531573-40548167:+","1",-0.193161814699678,1.08174315645497,0.00963142333968628,0.924419611576309,0.982590067353745
"ENSG00000176087",15,"SLC35A4","protein_coding","ensembl_havana","chr5:140564828-140569100:+","5",0.021162764597945,7.7955502447967,0.00976950577618409,0.92446935878649,0.982590067353745
"ENSG00000154237",13,"LRRK1","protein_coding","ensembl_havana","chr15:100919327-101078257:+","15",-0.0740864244804867,2.57245285859522,0.00974810780453981,0.924543602042602,0.982590067353745
"ENSG00000225573",4,"RPL35P5","processed_pseudogene","havana","chr7:66606738-66607107:-","7",0.074157033563724,0.899344559117185,0.00970369441249554,0.924547741741153,0.982590067353745
"ENSG00000279557",1,"AC010435.1","TEC","havana","chr5:43586367-43587543:-","5",-0.0909845271366302,0.252020778258421,0.00959421356946111,0.924553794661723,0.982590067353745
"ENSG00000173678",14,"SPDYE2B","protein_coding","ensembl_havana","chr7:102650325-102661398:+","7",-0.0614115153318944,2.65569426988959,0.00971342778187066,0.924706466252835,0.982652905637441
"ENSG00000264247",2,"LINC00909","lncRNA","havana","chr18:74590317-74598885:-","18",0.0475915797354408,3.59454241614589,0.00970449025497915,0.924724613377011,0.982652905637441
"ENSG00000138175",9,"ARL3","protein_coding","ensembl_havana","chr10:102673731-102714397:-","10",-0.0319463443649507,5.65268471789197,0.00969063997959728,0.924773994465046,0.982652905637441
"ENSG00000224628",2,"AL121723.1","processed_pseudogene","havana","chr20:31285317-31286835:-","20",0.0681139854955417,1.65938418290967,0.00965374677475619,0.924898003654723,0.982716240193504
"ENSG00000196850",6,"PPTC7","protein_coding","ensembl_havana","chr12:110533245-110583318:-","12",-0.0961901275450029,2.11389346342124,0.00956985254209132,0.924940987519031,0.982716240193504
"ENSG00000100266",19,"PACSIN2","protein_coding","ensembl_havana","chr22:42835412-43015149:-","22",-0.0326953420883499,5.15282003185268,0.0096323610224123,0.924999990363499,0.982721879818469
"ENSG00000255277",3,"ABCC6P2","transcribed_unprocessed_pseudogene","ensembl_havana","chr16:14820792-14824702:-","16",0.065012352819918,1.1239834066472,0.00954114655557196,0.92518672373712,0.982863212087112
"ENSG00000280187",1,"AC022107.1","TEC","havana","chr5:69186359-69189452:-","5",0.0684935720342863,2.35076920037581,0.00955876624706765,0.925283220457711,0.982888121986341
"ENSG00000258477",1,"PPIAP6","processed_pseudogene","havana","chr14:68421698-68422196:-","14",-0.0377957958317662,4.40149871934314,0.00954785912938239,0.925329546847998,0.982888121986341
"ENSG00000243302",3,"AC018638.4","processed_pseudogene","havana","chr7:128651185-128652334:+","7",0.0683463448454046,-0.0645517833256716,0.00934932267303753,0.925434706680761,0.982888121986341
"ENSG00000227288",3,"ARID3BP1","processed_pseudogene","havana","chr1:81501794-81503468:+","1",-0.136428580772545,0.039996319828215,0.00932174345723937,0.925505179466311,0.982888121986341
"ENSG00000168556",7,"ING2","protein_coding","ensembl_havana","chr4:183505058-183512429:+","4",-0.0512496477148229,3.38957380400891,0.00950388825678898,0.925505928106387,0.982888121986341
"ENSG00000139826",6,"ABHD13","protein_coding","ensembl_havana","chr13:108218392-108234243:+","13",0.0285900393743269,5.73099831868256,0.00949550714487613,0.925532395055874,0.982888121986341
"ENSG00000259856",1,"RAB43P1","processed_pseudogene","havana","chr16:46626404-46626992:-","16",-0.0871303466902104,2.46030739305091,0.0094800678776664,0.925620729553302,0.982891369146215
"ENSG00000254455",1,"HIGD1AP10","processed_pseudogene","havana","chr11:65145691-65145972:-","11",0.071782064115396,1.45151482934451,0.00946677858913518,0.925642860813253,0.982891369146215
"ENSG00000181634",8,"TNFSF15","protein_coding","ensembl_havana","chr9:114784652-114806039:-","9",-0.0394433093415802,4.87609416922135,0.00943280363257588,0.925778224460797,0.982951968268335
"ENSG00000107581",13,"EIF3A","protein_coding","ensembl_havana","chr10:119033670-119080823:-","10",0.0276905846719877,6.28378396683972,0.00942523145263881,0.92580734504478,0.982951968268335
"ENSG00000078018",20,"MAP2","protein_coding","ensembl_havana","chr2:209424058-209734118:+","2",0.0359712649235921,5.55389574749081,0.00940172578725513,0.925900441866332,0.98296352363596
"ENSG00000240288",8,"GHRLOS","lncRNA","havana","chr3:10285754-10294903:+","3",-0.303105628126056,-0.205288552471211,0.00930236204496111,0.925925644600806,0.98296352363596
"ENSG00000013364",19,"MVP","protein_coding","ensembl_havana","chr16:29820394-29848039:+","16",-0.0192551724282349,9.25128079418567,0.0093077004130058,0.926269513848557,0.983132761372879
"ENSG00000179094",16,"PER1","protein_coding","ensembl_havana","chr17:8140472-8156506:-","17",0.0958454498891779,1.36264389435602,0.00917264592783468,0.926314611331108,0.983132761372879
"ENSG00000175482",9,"POLD4","protein_coding","ensembl_havana","chr11:67350772-67356972:-","11",-0.0342232798645491,5.02190461118289,0.00923577010893592,0.926554557769672,0.983132761372879
"ENSG00000233527",9,"ZNF529-AS1","lncRNA","havana","chr19:36573070-36594708:+","19",0.0600146421860949,2.3850832236848,0.00922510384524965,0.926623514157717,0.983132761372879
"ENSG00000162396",6,"PARS2","protein_coding","ensembl_havana","chr1:54756898-54764523:-","1",-0.0421244495577488,4.06244597876588,0.00921019806673923,0.926660496268254,0.983132761372879
"ENSG00000255495",1,"AC145124.1","lncRNA","havana","chr8:12194467-12196280:+","8",0.114424054618333,-0.563243907040414,0.00896136039847425,0.926690062818145,0.983132761372879
"ENSG00000134779",15,"TPGS2","protein_coding","ensembl_havana","chr18:36777647-36829216:-","18",0.0217856353701598,7.76507176908192,0.00919751206890369,0.926705698325563,0.983132761372879
"ENSG00000166821",9,"PEX11A","protein_coding","ensembl_havana","chr15:89677764-89690783:-","15",-0.0431712315562813,4.05082694346819,0.00919296577088626,0.926727778636146,0.983132761372879
"ENSG00000255040",1,"MORF4L1P3","processed_pseudogene","havana","chr11:14673606-14674555:-","11",-0.0663880148361329,-0.659672897402074,0.00892802220601822,0.926779437196836,0.983132761372879
"ENSG00000174775",17,"HRAS","protein_coding","ensembl_havana","chr11:532242-537287:-","11",-0.0854964659774855,2.37812633115828,0.00917438185684723,0.92682653878802,0.983132761372879
"ENSG00000234630",1,"AC245060.2","lncRNA","havana","chr22:22293733-22294794:+","22",0.157295011252916,1.78588419091087,0.00914041951362685,0.926878566881554,0.983132761372879
"ENSG00000273628",1,"AL354798.1","unprocessed_pseudogene","havana","chr13:24933006-24936796:+","13",0.0785145275688285,0.459347296744987,0.00902949071782817,0.926881771716017,0.983132761372879
"ENSG00000116679",16,"IVNS1ABP","protein_coding","ensembl_havana","chr1:185296388-185317273:-","1",0.0230329921097314,8.21117766384942,0.00915164467844726,0.926888021842915,0.983132761372879
"ENSG00000224597",10,"SVIL-AS1","transcribed_unprocessed_pseudogene","havana","chr10:29409402-29487745:+","10",-0.0695501411413256,2.50609345520332,0.00914699078824773,0.926932441316299,0.983132761372879
"ENSG00000144040",13,"SFXN5","protein_coding","ensembl_havana","chr2:72942036-73075619:-","2",0.146908594033467,0.764699875926509,0.00895999457423906,0.926980742429795,0.983132761372879
"ENSG00000230783",1,"RPS3AP13","processed_pseudogene","havana","chr2:159689217-159690291:-","2",0.0555000853841898,2.86873631330318,0.00911229004965866,0.927060236068291,0.983132761372879
"ENSG00000130703",17,"OSBPL2","protein_coding","ensembl_havana","chr20:62231922-62296213:+","20",-0.0256469075272539,6.01903448317377,0.00910785734149895,0.927062718806611,0.983132761372879
"ENSG00000250144",1,"AC104619.3","processed_pseudogene","havana","chr4:135045464-135046850:+","4",-0.0300111647406993,5.63834017030311,0.0091029421866202,0.927082438121947,0.983132761372879
"ENSG00000251432",7,"LINC02615","lncRNA","havana","chr4:128292751-128519398:+","4",-0.269560791740101,-0.432251530424182,0.00903660307921235,0.927105689462054,0.983132761372879
"ENSG00000187472",4,"AL589826.1","processed_pseudogene","havana","chr6:98780257-98780505:-","6",0.0711430195834197,1.51341123205491,0.00906472717116841,0.927229541824999,0.983207130618837
"ENSG00000260369",2,"AC120024.1","lncRNA","havana","chr17:80453735-80454729:-","17",0.287191475049865,-0.605207934393162,0.00884344333277548,0.927530161596853,0.983386113936047
"ENSG00000241685",10,"ARPC1A","protein_coding","ensembl_havana","chr7:99325898-99366262:+","7",0.0261070206369637,5.88144918972305,0.00898783167355503,0.927543252792404,0.983386113936047
"ENSG00000152137",7,"HSPB8","protein_coding","ensembl_havana","chr12:119178931-119221131:+","12",0.0292363231124765,7.27795452875543,0.00897955046402524,0.927576341057036,0.983386113936047
"ENSG00000187531",14,"SIRT7","protein_coding","ensembl_havana","chr17:81911939-81921323:-","17",-0.0563074051425422,5.23870957685077,0.00896144103183995,0.927649725891654,0.983386113936047
"ENSG00000188542",10,"DUSP28","protein_coding","ensembl_havana","chr2:240560054-240565256:+","2",0.124636811391426,2.57108584132375,0.00895743546765029,0.927690273983997,0.983386113936047
"ENSG00000179029",15,"TMEM107","protein_coding","ensembl_havana","chr17:8172457-8176399:-","17",0.0466584326454438,3.70942846201472,0.00894461659941649,0.927720721408578,0.983386113936047
"ENSG00000266066",1,"POLRMTP1","processed_pseudogene","havana","chr17:62136972-62140639:-","17",0.0782311839132091,1.76693979052932,0.00890414618811651,0.927894206353844,0.98345781849668
"ENSG00000266718",2,"AC079336.5","lncRNA","havana","chr17:32495536-32500910:+","17",-0.179850773671148,-0.819551450102479,0.00889179766387306,0.92790773378088,0.98345781849668
"ENSG00000164941",14,"INTS8","protein_coding","ensembl_havana","chr8:94813311-94881746:+","8",0.046033123857066,4.1773372948047,0.00888116656944391,0.927982310562186,0.98345781849668
"ENSG00000243974",1,"VTI1BP1","processed_pseudogene","havana","chr3:100225374-100226073:+","3",-0.06707470027166,-0.667826377517102,0.00862026460451094,0.928032338633195,0.98345781849668
"ENSG00000143995",20,"MEIS1","protein_coding","ensembl_havana","chr2:66433452-66573869:+","2",-0.0409086329205063,5.65682705491585,0.00885902976370242,0.928063181650523,0.98345781849668
"ENSG00000184441",4,"AP001062.1","lncRNA","havana","chr21:44331234-44335851:+","21",0.0918168632354405,0.492979912237336,0.00871852207747423,0.928158972002958,0.98345781849668
"ENSG00000134597",16,"RBMX2","protein_coding","ensembl_havana","chrX:130401987-130413656:+","X",-0.0531917652544194,3.36800646938908,0.00881714368922915,0.928239468660291,0.98345781849668
"ENSG00000068784",13,"SRBD1","protein_coding","ensembl_havana","chr2:45388680-45612165:-","2",-0.0405631333120331,4.31194358486614,0.00880511833233063,0.928283320119998,0.98345781849668
"ENSG00000224621",1,"AL451042.1","lncRNA","havana","chr1:16159266-16161883:+","1",-0.057985203913184,0.233052846107569,0.00859475785748447,0.928470574087292,0.98345781849668
"ENSG00000031003",10,"FAM13B","protein_coding","ensembl_havana","chr5:137937960-138051961:-","5",0.0775338846236612,2.24214478425779,0.00874938322020348,0.928487790078306,0.98345781849668
"ENSG00000125534",10,"PPDPF","protein_coding","ensembl_havana","chr20:63520765-63522206:+","20",-0.0740385557592682,1.80152807045116,0.0087366675746948,0.928508772176239,0.98345781849668
"ENSG00000102974",16,"CTCF","protein_coding","ensembl_havana","chr16:67562467-67639177:+","16",-0.0531642327875719,4.71724821169752,0.00874374240161673,0.928533236278722,0.98345781849668
"ENSG00000160087",21,"UBE2J2","protein_coding","ensembl_havana","chr1:1253909-1273864:-","1",0.0443047997114046,5.37708868058917,0.00874168837697161,0.928539082595173,0.98345781849668
"ENSG00000128242",13,"GAL3ST1","protein_coding","ensembl_havana","chr22:30554635-30574665:-","22",-0.100409308834019,2.70056158066177,0.00874631824693763,0.92854065695676,0.98345781849668
"ENSG00000204652",6,"RPS26P8","processed_pseudogene","havana","chr17:45608571-45608918:+","17",0.0605675450563577,1.9368933597118,0.00871824387186629,0.928637879258079,0.983457935518911
"ENSG00000156265",16,"MAP3K7CL","protein_coding","ensembl_havana","chr21:29077471-29175889:+","21",-0.0864627515843975,1.27396882951187,0.00869064593106935,0.928657507492129,0.983457935518911
"ENSG00000233483",3,"AC008105.2","transcribed_unitary_pseudogene","havana","chr17:45245186-45251129:-","17",0.0941177398129775,0.352418927130849,0.00851252381890134,0.928739597406901,0.983457935518911
"ENSG00000065883",16,"CDK13","protein_coding","ensembl_havana","chr7:39950121-40099580:+","7",0.0883207364170939,2.75107357365157,0.00869328348206071,0.92875570743683,0.983457935518911
"ENSG00000106258",15,"CYP3A5","protein_coding","ensembl_havana","chr7:99648194-99679998:-","7",-0.0203752259677493,8.22443559104319,0.00865640324464102,0.928886924448409,0.983477881904058
"ENSG00000228285",2,"LYPLA2P1","processed_pseudogene","havana","chr6:33365548-33366243:-","6",0.0600460231359929,2.1354805159865,0.00865331862117149,0.928925378349463,0.983477881904058
"ENSG00000077380",15,"DYNC1I2","protein_coding","ensembl_havana","chr2:171687409-171748420:+","2",-0.0294369370813012,7.10794301982057,0.00861505672467898,0.929056459320861,0.983477881904058
"ENSG00000204427",12,"ABHD16A","protein_coding","ensembl_havana","chr6:31686955-31703356:-","6",0.0621039674163383,1.08165043073209,0.00853768082426175,0.929115692832929,0.983477881904058
"ENSG00000143815",15,"LBR","protein_coding","ensembl_havana","chr1:225401502-225428925:-","1",-0.0350943139217223,5.42939438433294,0.00859014738826003,0.929159461143662,0.983477881904058
"ENSG00000225984",1,"HMGB1P26","processed_pseudogene","havana","chr1:229705234-229705861:-","1",0.0557756331141135,2.597125594737,0.00857980100642146,0.929222958791052,0.983477881904058
"ENSG00000280241",4,"AC079298.3","lncRNA","havana","chr4:153948718-154300500:+","4",0.111448871715224,-1.92388856171248,0.00892186384407372,0.92925914715819,0.983477881904058
"ENSG00000215878",3,"MARCKSL1P2","processed_pseudogene","havana","chr6:138402585-138403560:-","6",0.111448871715224,-1.92388856171248,0.00892186384407372,0.92925914715819,0.983477881904058
"ENSG00000166343",10,"MSS51","protein_coding","ensembl_havana","chr10:73423579-73433561:-","10",0.111448871715224,-1.92388856171248,0.00892186384407372,0.92925914715819,0.983477881904058
"ENSG00000100099",20,"HPS4","protein_coding","ensembl_havana","chr22:26443423-26483837:-","22",-0.039044169292096,4.68457909724317,0.00854405455658619,0.92934938901514,0.983477881904058
"ENSG00000235472",1,"EIF4A1P7","processed_pseudogene","havana","chr13:28598833-28600052:+","13",-0.0454343772423013,3.60877974885988,0.00854083713952444,0.929365641325029,0.983477881904058
"ENSG00000115760",14,"BIRC6","protein_coding","ensembl_havana","chr2:32357028-32618899:+","2",0.0421138313588229,5.26378092267824,0.00852243033860623,0.929438258309716,0.983496583360702
"ENSG00000136925",15,"TSTD2","protein_coding","ensembl_havana","chr9:97600080-97633368:-","9",-0.0469038169079055,3.7432831313077,0.00851112316270237,0.929490788022624,0.983496583360702
"ENSG00000151746",15,"BICD1","protein_coding","ensembl_havana","chr12:32106835-32383633:+","12",0.113885848455102,2.27203776328928,0.00847958771044233,0.929573068203144,0.983526783110992
"ENSG00000204623",9,"ZNRD1ASP","transcribed_unitary_pseudogene","havana","chr6:30001011-30061640:-","6",-0.171498994232585,1.01077681742194,0.00836948340011077,0.929724558911191,0.983630202739616
"ENSG00000280007",1,"AC008079.1","lncRNA","havana","chr22:18110759-18131154:-","22",-0.113463756056011,-1.12995824946084,0.00844807143362982,0.929795578147932,0.983648478107714
"ENSG00000272398",6,"CD24","protein_coding","ensembl_havana","chr6:106969831-106975627:-","6",-0.0138069832691315,10.9102375848867,0.0084026030281182,0.929933724195974,0.983713864583384
"ENSG00000131037",15,"EPS8L1","protein_coding","ensembl_havana","chr19:55072020-55087923:+","19",0.0464625584901869,5.03244128969057,0.0083778895455332,0.930037110436557,0.983713864583384
"ENSG00000138413",13,"IDH1","protein_coding","ensembl_havana","chr2:208236227-208266074:-","2",-0.0263342244640555,6.12645536906043,0.00835120898730841,0.930147881423055,0.983713864583384
"ENSG00000188342",12,"GTF2F2","protein_coding","ensembl_havana","chr13:45120510-45284893:+","13",0.046507158477468,4.7222502761625,0.00833225846318417,0.930227625849369,0.983713864583384
"ENSG00000173692",13,"PSMD1","protein_coding","ensembl_havana","chr2:231056864-231172827:+","2",0.0202107075688009,7.61572238815781,0.00831493834905125,0.930299035256447,0.983713864583384
"ENSG00000261740",6,"BOLA2-SMG1P6","protein_coding","havana","chr16:29443230-29454651:-","16",-0.0662102791825937,0.708533220809986,0.00823627893228704,0.930303168702781,0.983713864583384
